2025-04-20 16:03:49,933 - INFO - 開始分組文章
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913375_都市計畫訴訟(2)-臺北高等行政法院111年度都訴字第2號判決,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913381_環境永續,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913419_基地優先購買權之要件探討－合法建物,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913421_農業權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913430_受託人得否將信託財產設定抵押權,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913445_地上權房屋與使用權房屋,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,365 - ERROR - 讀取檔案 real_estate_articles\articles\913455_時效取得地上權之主觀意思要件探討,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,370 - ERROR - 讀取檔案 real_estate_articles\articles\913460_共有土地分管下之優先購買權,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,370 - ERROR - 讀取檔案 real_estate_articles\articles\913481_共有人占用共有土地之爭議,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,370 - ERROR - 讀取檔案 real_estate_articles\articles\913517_友善農地,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,371 - ERROR - 讀取檔案 real_estate_articles\articles\913542_房地合一稅計算範例-受贈後出售,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,371 - ERROR - 讀取檔案 real_estate_articles\articles\913557_新青安貸款是否為房價飆漲的元凶？,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,372 - ERROR - 讀取檔案 real_estate_articles\articles\913574_個人墓地出售是否得主張優先購買之疑義,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,372 - ERROR - 讀取檔案 real_estate_articles\articles\913597_選擇權簡介,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,372 - ERROR - 讀取檔案 real_estate_articles\articles\913623_共有人占用共有土地之默示分管關係,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,373 - ERROR - 讀取檔案 real_estate_articles\articles\913628_建設公司售屋何以偏愛採預售方式？,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,373 - ERROR - 讀取檔案 real_estate_articles\articles\913646_信託受益人死亡之處理方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,374 - ERROR - 讀取檔案 real_estate_articles\articles\913666_113年憲判字第11號有關遺贈稅法尚未修法前之因應方式,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,374 - ERROR - 讀取檔案 real_estate_articles\articles\913674_民眾購買預售屋之投機方法,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,375 - ERROR - 讀取檔案 real_estate_articles\articles\913706_共有土地協議信託給共有人之一,曾榮耀老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,376 - ERROR - 讀取檔案 real_estate_articles\articles\913726_民眾購買預售屋與成屋之投機模式比較,許文昌老師.md 失敗：bad character range \d-  at position 7
2025-04-20 16:03:50,376 - INFO - 共讀取 0 篇文章
2025-04-20 16:03:50,377 - WARNING - 未找到任何 Markdown 檔案
